year,month,day,period,Solar1DA,Solar2DA,Solar62DA,Solar63DA,Solar65DA,Solar68DA,Solar70DA,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Wind 10,Wind 11,Wind 12,Wind 12 1,Wind 12 2,Wind 12 3,Wind 12 4,Wind 12 5,Wind 12 6,Wind 12 7,Wind 13,Wind 13 1,Wind 13 2,Wind 13 3,Wind 13 4,Wind 13 5,Wind 15,Wind 15 1,Wind 16,Wind 16 1,Wind 16 2,Wind 16 3,Wind 16 4,Wind 16 5,Wind 16 6
2024,3,15,1,0,0,0,0,0,0,0,31.80378157,491.0829153,3.092337919,0.502508016,6.019584819,154.730431,0,260.9378685,261.9528744,88.07381643,258.4829319,153.8790555,51.73010302,1.544913612,51.73010302,51.73010302,51.73010302,51.73010302,51.73010302,37.56833822,41.49772997,77.20255119,0,11.42120373,41.49772997,77.24568065,77.24568065,230.9645851,230.9645851,230.9645851,230.9645851,230.9645851,230.9645851,234.049938
2024,3,15,2,0,0,0,0,0,0,0,164.433461,451.9120143,0.054052288,2.597368504,4.084758687,114.7839191,0,224.2281878,274.3908304,29.68612859,270.8531993,161.2482034,17.43612975,1.578991348,17.43612975,17.43612975,17.43612975,17.43612975,17.43612975,44.43637704,33.24048,64.71979173,0,15.41130542,33.24048,78.94956742,78.94956742,236.0592065,236.0592065,236.0592065,236.0592065,236.0592065,236.0592065,246.9376211
2024,3,15,3,0,0,0,0,0,0,0,173.299826,586.7265977,0.002365667,1.048681111,2.228588069,91.76314424,0,181.1519887,185.8641735,93.73213883,268.2582811,157.585358,55.05351526,1.499954693,55.05351526,55.05351526,55.05351526,55.05351526,55.05351526,30.36419917,14.63766138,94.87446681,0,20.40695378,14.63766138,74.99773467,74.99773467,224.2432266,224.2432266,224.2432266,224.2432266,224.2432266,224.2432266,240.7984511
2024,3,15,4,0,0,0,0,0,0,0,154.1276377,553.3576833,0,0.003713737,0.953621387,35.47771846,0,209.5299564,46.51964673,118.0391862,264.477181,159.6675826,69.33024489,1.594883132,69.33024489,69.33024489,69.33024489,69.33024489,69.33024489,60.37445404,16.02344283,96.12835931,0,26.41691398,16.02344283,79.74415663,79.74415663,238.4350284,238.4350284,238.4350284,238.4350284,238.4350284,238.4350284,241.2046235
2024,3,15,5,0,0,0,0,0,0,0,127.2436769,393.5570025,0,0.506735465,1.603095208,4.421147406,0.00906772,237.0625339,5.188432476,186.3114891,259.4423068,160.0054112,109.4299409,1.524949116,109.4299409,109.4299409,109.4299409,109.4299409,109.4299409,70.49676413,14.39483776,96.33131289,0,30.94096212,14.39483776,76.24745583,76.24745583,227.9798928,227.9798928,227.9798928,227.9798928,227.9798928,227.9798928,225.6115234
2024,3,15,6,0,0,0,0,0,0,0,126.6801377,502.5682912,0,6.954560662,5.593491712,3.400241561,0.28916287,215.7102732,0.643514136,209.5232409,264.615069,162.8412487,123.0633493,1.311958861,123.0633493,123.0633493,123.0633493,123.0633493,123.0633493,82.91390292,35.32196917,98.03878254,0.048692206,24.33664619,35.32196917,65.59794308,65.59794308,196.1378497,196.1378497,196.1378497,196.1378497,196.1378497,196.1378497,150.6524305
2024,3,15,7,42.59857924,28.76224785,6.417090928,23.35412359,20.83047779,36.49072392,39.92477363,143.0445575,491.2823326,0,4.176162726,4.172028073,0.740899145,0.860236399,202.1181263,0.593488105,230.2871413,246.6924286,158.3411676,135.2590137,0.808435989,135.2590137,135.2590137,135.2590137,135.2590137,135.2590137,84.62242644,4.311756395,95.32950295,1.613041325,13.97026435,4.311756395,40.42179944,40.42179944,120.8611803,120.8611803,120.8611803,120.8611803,120.8611803,120.8611803,48.02021304
2024,3,15,8,223.3683256,131.8446461,32.19841887,43.4648007,38.76799581,65.74736481,49.44971717,124.2897279,356.7993326,1.112268899,2.517476033,3.631761811,0.126366014,0.638362025,258.421846,0,283.448033,243.3429445,168.3886109,166.4830314,0.53503752,166.4830314,166.4830314,166.4830314,166.4830314,166.4830314,91.16425373,11.24630742,101.3785791,2.561207044,19.319858,11.24630742,26.75187599,26.75187599,79.98810918,79.98810918,79.98810918,79.98810918,79.98810918,79.98810918,2.705895141
2024,3,15,9,385.0143428,215.5733314,63.14426244,47.54948042,42.41128518,58.2772338,49.96932353,84.59071284,235.717102,0.455660942,0.410549264,2.02811627,0.478754077,1.376488196,278.0583372,0,286.7522081,189.1207267,168.9223483,168.4237366,0.204577024,168.4237366,168.4237366,168.4237366,168.4237366,168.4237366,100.4353689,50.34556152,101.6999164,4.489690033,38.85722078,50.34556152,10.22885122,10.22885122,30.58426513,30.58426513,30.58426513,30.58426513,30.58426513,30.58426513,31.3702656
2024,3,15,10,508.1110935,248.4767648,86.71259262,46.63791055,41.59821952,64.14799389,79.01398511,161.1167217,154.7558075,5.062777996,0.156258656,0.640367227,0,4.611015336,255.750106,0,280.8228179,151.7022201,165.0846055,164.9411129,0.242083192,164.9411129,164.9411129,164.9411129,164.9411129,164.9411129,98.17783017,49.45155319,99.39092286,9.102696701,49.28484925,49.45155319,12.10415959,12.10415959,36.19143718,36.19143718,36.19143718,36.19143718,36.19143718,36.19143718,176.5560018
