year,month,day,period,Solar1DA,Solar2DA,Solar62DA,Solar63DA,Solar65DA,Solar68DA,Solar70DA,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Wind 10,Wind 11,Wind 12,Wind 12 1,Wind 12 2,Wind 12 3,Wind 12 4,Wind 12 5,Wind 12 6,Wind 12 7,Wind 13,Wind 13 1,Wind 13 2,Wind 13 3,Wind 13 4,Wind 13 5,Wind 15,Wind 15 1,Wind 16,Wind 16 1,Wind 16 2,Wind 16 3,Wind 16 4,Wind 16 5,Wind 16 6
2024,3,15,1,0,0,0,0,0,0,0,18.13841059,280.0756109,1.763629735,0.286591603,3.433104356,88.24623833,0,148.8187242,149.3976049,50.23047467,147.4186187,87.76067976,29.50283904,0.881098915,29.50283904,29.50283904,29.50283904,29.50283904,29.50283904,21.42606665,23.66708698,44.03034806,0,6.513768881,23.66708698,44.05494576,44.05494576,131.7242878,131.7242878,131.7242878,131.7242878,131.7242878,131.7242878,133.4839338
2024,3,15,2,0,0,0,0,0,0,0,91.45866738,251.355596,0.030064138,1.444668625,2.271962068,63.84335777,0,124.7167768,152.6174754,16.51156488,150.6498283,89.68701207,9.698057689,0.878242443,9.698057689,9.698057689,9.698057689,9.698057689,9.698057689,24.71572272,18.48851192,35.99745373,0,8.571840839,18.48851192,43.91212215,43.91212215,131.2972452,131.2972452,131.2972452,131.2972452,131.2972452,131.2972452,137.3478707
2024,3,15,3,0,0,0,0,0,0,0,96.76843764,327.620734,0.001320958,0.585570309,1.244415477,51.23938267,0,101.1529863,103.7842109,52.33884442,149.7920416,87.99367686,30.74118874,0.837555787,30.74118874,30.74118874,30.74118874,30.74118874,30.74118874,16.95498594,8.173485543,52.97670597,0,11.39498567,8.173485543,41.87778937,41.87778937,125.2145902,125.2145902,125.2145902,125.2145902,125.2145902,125.2145902,134.4588188
2024,3,15,4,0,0,0,0,0,0,0,82.4593609,296.050219,0,0.001986875,0.510194091,18.98082676,0,112.0999877,24.88833537,63.15178766,141.497136,85.42327005,37.09216444,0.853273596,37.09216444,37.09216444,37.09216444,37.09216444,37.09216444,32.30075389,8.572653641,51.42934252,0,14.13323318,8.572653641,42.66367984,42.66367984,127.5644028,127.5644028,127.5644028,127.5644028,127.5644028,127.5644028,129.0461554
2024,3,15,5,0,0,0,0,0,0,0,68.09615196,210.6172825,0,0.271186247,0.857917796,2.366036041,0.004852711,126.8671789,2.776658887,99.70707999,138.8440131,85.62903131,58.56289339,0.816096872,58.56289339,58.56289339,58.56289339,58.56289339,58.56289339,37.72728421,7.703589548,51.55298777,0,16.55846883,7.703589548,40.80484362,40.80484362,122.0064824,122.0064824,122.0064824,122.0064824,122.0064824,122.0064824,120.7390179
2024,3,15,6,0,0,0,0,0,0,0,71.06386628,281.9261683,0,3.901305901,3.137785876,1.907436445,0.162211945,121.0071783,0.360992681,117.5364334,148.4413438,91.34919591,69.03495332,0.735970695,69.03495332,69.03495332,69.03495332,69.03495332,69.03495332,46.51228373,19.81459555,54.99690051,0.027314909,13.65214943,19.81459555,36.79853479,36.79853479,110.027619,110.027619,110.027619,110.027619,110.027619,110.027619,84.51162403
2024,3,15,7,66.75204526,39.62322047,5.361138158,22.72378675,20.26825513,35.26685232,37.78207414,81.78273042,280.8803863,0,2.38763359,2.385269689,0.423593572,0.491822148,115.5568064,0.339314397,131.6618509,141.0412304,90.52824692,77.33150879,0.462206348,77.33150879,77.33150879,77.33150879,77.33150879,77.33150879,48.38110033,2.465156431,54.50264712,0.9222226,7.987206107,2.465156431,23.1103174,23.1103174,69.09984901,69.09984901,69.09984901,69.09984901,69.09984901,69.09984901,27.45455127
2024,3,15,8,234.4008424,138.1041218,29.72489335,41.73424174,37.224441,62.90349722,44.27017757,65.02792984,186.6761024,0.581935009,1.317134229,1.900124462,0.066114235,0.333988671,135.2053622,0,148.2989714,127.3161362,88.10030372,87.10331155,0.279929668,87.10331155,87.10331155,87.10331155,87.10331155,87.10331155,47.69680325,5.884026803,53.04090081,1.340014133,10.10807886,5.884026803,13.99648342,13.99648342,41.8494854,41.8494854,41.8494854,41.8494854,41.8494854,41.8494854,1.415714415
2024,3,15,9,424.5799754,205.2766335,61.72000284,44.73721894,39.90291658,53.75915572,41.1851927,47.59864338,132.6364786,0.256397445,0.231013398,1.141207821,0.269391802,0.774540946,156.461616,0,161.3536006,106.4170016,95.05150563,94.77094008,0.11511416,94.77094008,94.77094008,94.77094008,94.77094008,94.77094008,56.51432821,28.32911969,57.22588083,2.526319351,21.86470515,28.32911969,5.755707983,5.755707983,17.20956687,17.20956687,17.20956687,17.20956687,17.20956687,17.20956687,17.65184421
2024,3,15,10,517.9039865,243.3336852,82.42392877,43.51829602,38.81571043,58.43456537,66.01703076,96.35242691,92.54841753,3.027686646,0.093447164,0.382957993,0,2.757519601,152.9459086,0,167.9401104,90.72228452,98.72533535,98.63952269,0.144772702,98.63952269,98.63952269,98.63952269,98.63952269,98.63952269,58.71316214,29.57344907,59.4386264,5.443674059,29.47375533,29.57344907,7.238635071,7.238635071,21.64351886,21.64351886,21.64351886,21.64351886,21.64351886,21.64351886,105.5855598
2024,3,15,11,564.8903239,282.0698008,100.3264769,50.25206876,44.82183192,89.66035728,119.3839753,113.1858995,153.8000765,11.27025292,0.926846977,0.572648926,0.026696294,0.024267868,172.3804243,0,173.7999725,84.1447875,102.24389,102.0813092,0.193864052,102.0813092,102.0813092,102.0813092,102.0813092,102.0813092,61.07898633,14.1746562,61.5020291,9.288987408,47.67425988,14.1746562,9.693202582,9.693202582,28.98267573,28.98267573,28.98267573,28.98267573,28.98267573,28.98267573,152.7267871
